found_at,company,title,location,url
2026-07-10T10:21:25.775351+00:00,Aggregator,Head Of Brand,"Rusholme, Manchester",https://www.adzuna.co.uk/jobs/land/ad/5792537299?se=xMWJFUl88RG-kaczxcAZgA&utm_medium=api&utm_source=0635bd81&v=874B9DBC9D41B37F14963E4797243567B6CBDE06
2026-07-10T10:21:25.775351+00:00,Aggregator,Marketing Manager – Qatar,UK,https://www.adzuna.co.uk/jobs/land/ad/5774602397?se=xMWJFUl88RG-kaczxcAZgA&utm_medium=api&utm_source=0635bd81&v=229A2C273A11F89FCA74231F71581F0C8E829F81
2026-07-10T10:21:25.775351+00:00,Aggregator,Performance Marketing Executive - London,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5795384235?se=CkQuFkl88RGSpc2JeqBnow&utm_medium=api&utm_source=0635bd81&v=6D1A99E3018FD166198C591788E0B89C703D2D45
2026-07-10T10:21:25.775351+00:00,Aggregator,Marketing Executive,"Birmingham, West Midlands",https://www.adzuna.co.uk/jobs/details/5794841554?utm_medium=api&utm_source=0635bd81
2026-07-10T10:21:25.775351+00:00,Aggregator,Marketing Executive,"Manchester, Greater Manchester",https://www.adzuna.co.uk/jobs/details/5794840095?utm_medium=api&utm_source=0635bd81
2026-07-10T10:21:25.775351+00:00,Aggregator,Marketing Executive - 6 Month Fixed Term Contract,UK,https://www.adzuna.co.uk/jobs/details/5794495481?utm_medium=api&utm_source=0635bd81
2026-07-10T10:21:25.775351+00:00,Aggregator,Digital Marketing Executive,"Farringdon, Central London",https://www.adzuna.co.uk/jobs/land/ad/5794494115?se=CkQuFkl88RGSpc2JeqBnow&utm_medium=api&utm_source=0635bd81&v=50FF02F3AABBC76FC0339E594A2643972B4A8C86
2026-07-10T10:21:25.775351+00:00,Aggregator,Content & Creative Executive,"Farringdon, Central London",https://www.adzuna.co.uk/jobs/land/ad/5794494118?se=CkQuFkl88RGSpc2JeqBnow&utm_medium=api&utm_source=0635bd81&v=19B6033E1AEEC26F8542EBD0209B7D2830A00D7C
2026-07-10T10:21:25.775351+00:00,Aggregator,Marketing Manager (FTC),"London, UK",https://www.adzuna.co.uk/jobs/details/5794239055?utm_medium=api&utm_source=0635bd81
2026-07-10T10:21:25.775351+00:00,Aggregator,Direct Marketing Executive,"Manchester Science Park, Manchester",https://www.adzuna.co.uk/jobs/details/5794050991?utm_medium=api&utm_source=0635bd81
2026-07-10T10:21:25.775351+00:00,Aggregator,Marketing and Communications Coordinator - London,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5783349153?se=YhGzFkl88RGO1tpYlTOOjw&utm_medium=api&utm_source=0635bd81&v=BEE0C73CF9D7007E57232B78D6C3711DA655E4F7
2026-07-10T10:21:25.775351+00:00,Aggregator,Exhibition Marketing Manager,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5772683227?se=YhGzFkl88RGO1tpYlTOOjw&utm_medium=api&utm_source=0635bd81&v=D1F28ECE156D78CC7A3AF8F061BA1B5A74506EE1
2026-07-10T10:21:25.775351+00:00,Aggregator,Partnerships Executive - Disney Destinations International (Fixed-term contract),UK,https://www.adzuna.co.uk/jobs/land/ad/5766801141?se=YhGzFkl88RGO1tpYlTOOjw&utm_medium=api&utm_source=0635bd81&v=4D9E1A5EB59A6546556FDFD34757F4BD210F7EBA
2026-07-10T10:21:25.775351+00:00,Aggregator,Ecommerce Executive,"Rusholme, Manchester",https://www.adzuna.co.uk/jobs/land/ad/5784144551?se=noJpF0l88RG-kaczxcAZgA&utm_medium=api&utm_source=0635bd81&v=7BD826AA1C074525973DAD340B3768686E66E749
2026-07-10T10:21:25.775351+00:00,Aggregator,Head of Digital Marketing,"Hyde Park, Leeds",https://www.adzuna.co.uk/jobs/land/ad/5773754679?se=noJpF0l88RG-kaczxcAZgA&utm_medium=api&utm_source=0635bd81&v=C23B6CF2257FE746931BB6157CCEDE0EBDF32286
2026-07-10T10:21:25.775351+00:00,Aggregator,"Growth Performance Marketing Manager (Beauty, Ecommerce)","Oxford Circus, Central London",https://www.adzuna.co.uk/jobs/details/5713759610?utm_medium=api&utm_source=0635bd81
2026-07-10T10:21:25.775351+00:00,Aggregator,Performance Marketing Executive - London,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5795384235?se=nCIbGEl88RGO1tpYlTOOjw&utm_medium=api&utm_source=0635bd81&v=6D1A99E3018FD166198C591788E0B89C703D2D45
2026-07-10T10:21:25.775351+00:00,Aggregator,Marketing Manager,UK,https://www.adzuna.co.uk/jobs/land/ad/5795313749?se=nCIbGEl88RGO1tpYlTOOjw&utm_medium=api&utm_source=0635bd81&v=76D98AC4D4AEBECFC7D88959E62E3C99E2D9F3FF
2026-07-10T10:21:25.775351+00:00,Aggregator,Global Content Specialist,UK,https://www.adzuna.co.uk/jobs/details/5794530667?utm_medium=api&utm_source=0635bd81
2026-07-10T10:21:25.775351+00:00,Aggregator,Brand Director,"Trafford Park, Manchester",https://www.adzuna.co.uk/jobs/details/5794524148?utm_medium=api&utm_source=0635bd81
2026-07-10T10:21:25.775351+00:00,Aggregator,Head Of Brand,"Rusholme, Manchester",https://www.adzuna.co.uk/jobs/land/ad/5792537299?se=nCIbGEl88RGO1tpYlTOOjw&utm_medium=api&utm_source=0635bd81&v=874B9DBC9D41B37F14963E4797243567B6CBDE06
2026-07-10T10:21:25.775351+00:00,Aggregator,International Marketing Controller - London,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5792248411?se=nCIbGEl88RGO1tpYlTOOjw&utm_medium=api&utm_source=0635bd81&v=C3E0DCB50890CC197BFE5E5EC5A8E2ADE182E624
2026-07-10T10:21:25.775351+00:00,Aggregator,Senior CRM Manager,London,https://www.reed.co.uk/jobs/senior-crm-manager/56967757
2026-07-10T10:21:25.775351+00:00,Aggregator,CRM Manager (Loyalty & Retention),London,https://www.reed.co.uk/jobs/crm-manager-loyalty-retention/57109923
2026-07-10T17:44:50.967269+00:00,Aggregator,"Senior Coordinator, Brand Marketing","London, UK",https://www.adzuna.co.uk/jobs/details/5795617330?utm_medium=api&utm_source=0635bd81
2026-07-10T17:44:50.967269+00:00,Aggregator,Integrated Marketing Lead,"Stratford, East London",https://www.adzuna.co.uk/jobs/land/ad/5795615222?se=eC3MBYd88RGQo6AlACtmew&utm_medium=api&utm_source=0635bd81&v=D4B00F4DF1CD46A3BAE86D7054DB18CD7ABCFF8F
2026-07-10T17:44:50.967269+00:00,Aggregator,Emblaveo & Zavicefta Brand Marketing Lead (BML) – ICO Region,UK,https://www.adzuna.co.uk/jobs/details/5795613650?utm_medium=api&utm_source=0635bd81
2026-07-10T17:44:50.967269+00:00,Aggregator,Assistant General Counsel – Marketing & Innovation – Global Petcare,UK,https://www.adzuna.co.uk/jobs/details/5795610719?utm_medium=api&utm_source=0635bd81
2026-07-10T17:44:50.967269+00:00,Aggregator,"Account Director, Brand Marketing","London, UK",https://www.adzuna.co.uk/jobs/details/5795609053?utm_medium=api&utm_source=0635bd81
2026-07-10T17:44:50.967269+00:00,Aggregator,Assistant Digital Brand Manager - London,"London, UK",https://www.adzuna.co.uk/jobs/details/5795384407?utm_medium=api&utm_source=0635bd81
2026-07-10T17:44:50.967269+00:00,Aggregator,Ecommerce Account Executive,"South East London, London",https://www.adzuna.co.uk/jobs/land/ad/5795318810?se=eC3MBYd88RGQo6AlACtmew&utm_medium=api&utm_source=0635bd81&v=D7955D613010A74C2EB412C47132154B9F3D8A18
2026-07-10T17:44:50.967269+00:00,Aggregator,Consumer Public Relations Lead - Executive Director,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5794244418?se=eC3MBYd88RGQo6AlACtmew&utm_medium=api&utm_source=0635bd81&v=15C6DF03A8C07418EDACCD0EC05C6CA357AA2F51
2026-07-10T17:44:50.967269+00:00,Aggregator,CRM Marketing Manager,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5795617737?se=zKt7Bod88RG6JP0nGhfLVg&utm_medium=api&utm_source=0635bd81&v=34837FA86B32A5705C4B0E8C04033448318D01DA
2026-07-10T17:44:50.967269+00:00,Aggregator,CRM Executive,"London, UK",https://www.adzuna.co.uk/jobs/details/5795604676?utm_medium=api&utm_source=0635bd81
2026-07-10T17:44:50.967269+00:00,Aggregator,CRM Manager,UK,https://www.adzuna.co.uk/jobs/land/ad/5789179662?se=zKt7Bod88RG6JP0nGhfLVg&utm_medium=api&utm_source=0635bd81&v=E75760DCF13BB710436F196EECD5DC88BD17AB2A
2026-07-10T17:44:50.967269+00:00,Aggregator,CRM Builder & Voyado Specialist,"South East London, London",https://www.adzuna.co.uk/jobs/land/ad/5777193841?se=zKt7Bod88RG6JP0nGhfLVg&utm_medium=api&utm_source=0635bd81&v=1C1398A3C6A13142071167722598F9EC548BF410
2026-07-10T17:44:50.967269+00:00,Aggregator,CRM Manager (Loyalty & Retention),"London, UK",https://www.adzuna.co.uk/jobs/details/5795772952?utm_medium=api&utm_source=0635bd81
2026-07-10T17:44:50.967269+00:00,Aggregator,CRM Marketing Manager,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5795617737?se=AGAGB4d88RGNqvBiBxieKA&utm_medium=api&utm_source=0635bd81&v=34837FA86B32A5705C4B0E8C04033448318D01DA
2026-07-10T17:44:50.967269+00:00,Aggregator,CRM & CXF Enablement Lead,UK,https://www.adzuna.co.uk/jobs/details/5795614911?utm_medium=api&utm_source=0635bd81
2026-07-10T17:44:50.967269+00:00,Aggregator,CRM Manager,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5794380822?se=AGAGB4d88RGNqvBiBxieKA&utm_medium=api&utm_source=0635bd81&v=2BA1CF839930A7CF9A80F9C045F6437C4F42416D
2026-07-10T17:44:50.967269+00:00,Aggregator,CRM Manager,"Bristol, South West England",https://www.adzuna.co.uk/jobs/land/ad/5794151072?se=AGAGB4d88RGNqvBiBxieKA&utm_medium=api&utm_source=0635bd81&v=E4985685FF28D2BD1C19606932069C6C37F5AEBA
2026-07-10T17:44:50.967269+00:00,Aggregator,Group CRM Manager - London,"London, UK",https://www.adzuna.co.uk/jobs/details/5794046186?utm_medium=api&utm_source=0635bd81
2026-07-10T17:44:50.967269+00:00,Aggregator,Marketing & Proposals Manager,"Salford, Greater Manchester",https://www.adzuna.co.uk/jobs/land/ad/5792861825?se=AGAGB4d88RGNqvBiBxieKA&utm_medium=api&utm_source=0635bd81&v=2CED3BFFF35610578F910B9417EDF64E1C65E47F
2026-07-10T17:44:50.967269+00:00,Aggregator,Senior Tax Manager - Private Client,"Deritend, Birmingham",https://www.adzuna.co.uk/jobs/details/5795615223?utm_medium=api&utm_source=0635bd81
2026-07-10T17:44:50.967269+00:00,Aggregator,Client Director - Foodservice,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5795339338?se=6E9-B4d88RGNqvBiBxieKA&utm_medium=api&utm_source=0635bd81&v=D87E57AE15EB0995AB9F1A164E325428EEC5C274
2026-07-10T17:44:50.967269+00:00,Aggregator,Head Of Brand,"Rusholme, Manchester",https://www.adzuna.co.uk/jobs/land/ad/5792537299?se=yMKOCId88RG6JP0nGhfLVg&utm_medium=api&utm_source=0635bd81&v=874B9DBC9D41B37F14963E4797243567B6CBDE06
2026-07-10T17:44:50.967269+00:00,Aggregator,Business Development & Marketing Executive - Law Firm,"London, UK",https://www.adzuna.co.uk/jobs/details/5795769719?utm_medium=api&utm_source=0635bd81
2026-07-10T17:44:50.967269+00:00,Aggregator,Marketing Executive,"Manchester, Greater Manchester",https://www.adzuna.co.uk/jobs/details/5795659438?utm_medium=api&utm_source=0635bd81
2026-07-10T17:44:50.967269+00:00,Aggregator,Business Development & Marketing Executive - Law Firm,"Farringdon, Central London",https://www.adzuna.co.uk/jobs/land/ad/5795613342?se=0GsKCYd88RGNqvBiBxieKA&utm_medium=api&utm_source=0635bd81&v=4C621BD32B6EE479F949898898BBD85DD9C0BE41
2026-07-10T17:44:50.967269+00:00,Aggregator,Marketing Executive,"London, UK",https://www.adzuna.co.uk/jobs/details/5795612779?utm_medium=api&utm_source=0635bd81
2026-07-10T17:44:50.967269+00:00,Aggregator,"Marketing Executive, FT Live","London, UK",https://www.adzuna.co.uk/jobs/details/5795611333?utm_medium=api&utm_source=0635bd81
2026-07-10T17:44:50.967269+00:00,Aggregator,Performance Marketing Executive,"London, UK",https://www.adzuna.co.uk/jobs/details/5795603048?utm_medium=api&utm_source=0635bd81
2026-07-10T17:44:50.967269+00:00,Aggregator,Marketing Executive,"Leeds, West Yorkshire",https://www.adzuna.co.uk/jobs/land/ad/5795593442?se=0GsKCYd88RGNqvBiBxieKA&utm_medium=api&utm_source=0635bd81&v=5B4F5A39EBD3A3CA679BB8CBB9C4B57F9716A48B
2026-07-10T17:44:50.967269+00:00,Aggregator,Marketing Executive,"London, UK",https://www.adzuna.co.uk/jobs/details/5795553826?utm_medium=api&utm_source=0635bd81
2026-07-10T17:44:50.967269+00:00,Aggregator,Performance Marketing Executive - London,"London, UK",https://www.adzuna.co.uk/jobs/details/5795384235?utm_medium=api&utm_source=0635bd81
2026-07-10T17:44:50.967269+00:00,Aggregator,Digital Marketing Executive,"Farringdon, Central London",https://www.adzuna.co.uk/jobs/land/ad/5794494115?se=0GsKCYd88RGNqvBiBxieKA&utm_medium=api&utm_source=0635bd81&v=50FF02F3AABBC76FC0339E594A2643972B4A8C86
2026-07-10T17:44:50.967269+00:00,Aggregator,Content & Creative Executive,"Farringdon, Central London",https://www.adzuna.co.uk/jobs/land/ad/5794494118?se=0GsKCYd88RGNqvBiBxieKA&utm_medium=api&utm_source=0635bd81&v=19B6033E1AEEC26F8542EBD0209B7D2830A00D7C
2026-07-10T17:44:50.967269+00:00,Aggregator,Exhibition Marketing Manager,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5772683227?se=WIx_CYd88RG6JP0nGhfLVg&utm_medium=api&utm_source=0635bd81&v=D1F28ECE156D78CC7A3AF8F061BA1B5A74506EE1
2026-07-10T17:44:50.967269+00:00,Aggregator,Partnerships Executive - Disney Destinations International (Fixed-term contract),UK,https://www.adzuna.co.uk/jobs/land/ad/5766801141?se=WIx_CYd88RG6JP0nGhfLVg&utm_medium=api&utm_source=0635bd81&v=4D9E1A5EB59A6546556FDFD34757F4BD210F7EBA
2026-07-10T17:44:50.967269+00:00,Aggregator,Ecommerce Executive,"Rusholme, Manchester",https://www.adzuna.co.uk/jobs/land/ad/5784144551?se=XjsVCod88RGNqvBiBxieKA&utm_medium=api&utm_source=0635bd81&v=7BD826AA1C074525973DAD340B3768686E66E749
2026-07-10T17:44:50.967269+00:00,Aggregator,"Anthropologie - Junior Buyer, Brands and Franchise","Spitalfields, East London",https://www.adzuna.co.uk/jobs/details/5795786005?utm_medium=api&utm_source=0635bd81
2026-07-10T17:44:50.967269+00:00,Aggregator,Head Of Brand,"Rusholme, Manchester",https://www.adzuna.co.uk/jobs/land/ad/5792537299?se=mv2TCod88RG1-IwfRWwy_Q&utm_medium=api&utm_source=0635bd81&v=874B9DBC9D41B37F14963E4797243567B6CBDE06
2026-07-10T17:44:50.967269+00:00,Aggregator,Influencer Marketing Executive,Leeds,https://www.reed.co.uk/jobs/influencer-marketing-executive/57111316
2026-07-11T08:44:53.612825+00:00,Aggregator,Marketing Content Specialist,UK,https://www.adzuna.co.uk/jobs/land/ad/5796539780?se=EPu6vwR98RGp8dExPpE-9Q&utm_medium=api&utm_source=0635bd81&v=32EBD1F434447CFF1FBE014FD490FE2CE91B7C36
2026-07-11T08:44:53.612825+00:00,Aggregator,Brand Marketing Assistant,"London, UK",https://www.adzuna.co.uk/jobs/details/5796298220?utm_medium=api&utm_source=0635bd81
2026-07-11T08:44:53.612825+00:00,Aggregator,Digital Marketing Specialist,UK,https://www.adzuna.co.uk/jobs/details/5796298219?utm_medium=api&utm_source=0635bd81
2026-07-11T08:44:53.612825+00:00,Aggregator,Integrated Marketing Lead,"Stratford, East London",https://www.adzuna.co.uk/jobs/land/ad/5795615222?se=EPu6vwR98RGp8dExPpE-9Q&utm_medium=api&utm_source=0635bd81&v=D4B00F4DF1CD46A3BAE86D7054DB18CD7ABCFF8F
2026-07-11T08:44:53.612825+00:00,Aggregator,Assistant Digital Brand Manager - London,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5795384407?se=EPu6vwR98RGp8dExPpE-9Q&utm_medium=api&utm_source=0635bd81&v=80E925E27725599EFAFBE5DC2819DF11BCF104D8
2026-07-11T08:44:53.612825+00:00,Aggregator,Consumer Public Relations Lead - Executive Director,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5794244418?se=EPu6vwR98RGp8dExPpE-9Q&utm_medium=api&utm_source=0635bd81&v=15C6DF03A8C07418EDACCD0EC05C6CA357AA2F51
2026-07-11T08:44:53.612825+00:00,Aggregator,CRM Marketing Manager,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5795617737?se=BEFYwAR98RGNqvBiBxieKA&utm_medium=api&utm_source=0635bd81&v=34837FA86B32A5705C4B0E8C04033448318D01DA
2026-07-11T08:44:53.612825+00:00,Aggregator,Senior CRM Executive,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5789989790?se=BEFYwAR98RGNqvBiBxieKA&utm_medium=api&utm_source=0635bd81&v=5B73194E4D3BB63DE4682A45761F1BC263DDAF10
2026-07-11T08:44:53.612825+00:00,Aggregator,CRM Executive,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5789988229?se=BEFYwAR98RGNqvBiBxieKA&utm_medium=api&utm_source=0635bd81&v=80512A8F5A97A6955B144F8113C9508D76A8BAB7
2026-07-11T08:44:53.612825+00:00,Aggregator,CRM Manager,UK,https://www.adzuna.co.uk/jobs/land/ad/5789179662?se=BEFYwAR98RGNqvBiBxieKA&utm_medium=api&utm_source=0635bd81&v=E75760DCF13BB710436F196EECD5DC88BD17AB2A
2026-07-11T08:44:53.612825+00:00,Aggregator,CRM Executive - 12m FTC - United Kingdom,UK,https://www.adzuna.co.uk/jobs/land/ad/5783347115?se=BEFYwAR98RGNqvBiBxieKA&utm_medium=api&utm_source=0635bd81&v=E239AD31678BBCDDF8513AB12B55E578E0EC812E
2026-07-11T08:44:53.612825+00:00,Aggregator,CRM Builder & Voyado Specialist,"South East London, London",https://www.adzuna.co.uk/jobs/land/ad/5777193841?se=BEFYwAR98RGNqvBiBxieKA&utm_medium=api&utm_source=0635bd81&v=1C1398A3C6A13142071167722598F9EC548BF410
2026-07-11T08:44:53.612825+00:00,Aggregator,Growth Marketing Lead,"London, UK",https://www.adzuna.co.uk/jobs/details/5795798404?utm_medium=api&utm_source=0635bd81
2026-07-11T08:44:53.612825+00:00,Aggregator,CRM Marketing Manager,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5795617737?se=BtUMwQR98RGNqvBiBxieKA&utm_medium=api&utm_source=0635bd81&v=34837FA86B32A5705C4B0E8C04033448318D01DA
2026-07-11T08:44:53.612825+00:00,Aggregator,CRM Manager,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5794380822?se=BtUMwQR98RGNqvBiBxieKA&utm_medium=api&utm_source=0635bd81&v=2BA1CF839930A7CF9A80F9C045F6437C4F42416D
2026-07-11T08:44:53.612825+00:00,Aggregator,CRM Manager,"Bristol, South West England",https://www.adzuna.co.uk/jobs/details/5794151072?utm_medium=api&utm_source=0635bd81
2026-07-11T08:44:53.612825+00:00,Aggregator,Group CRM Manager - London,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5794046186?se=BtUMwQR98RGNqvBiBxieKA&utm_medium=api&utm_source=0635bd81&v=4D2CEB9A3ECBA054E85FF4E58F775B1FE3E16440
2026-07-11T08:44:53.612825+00:00,Aggregator,Client Delivery Executive,UK,https://www.adzuna.co.uk/jobs/details/5795914023?utm_medium=api&utm_source=0635bd81
2026-07-11T08:44:53.612825+00:00,Aggregator,Client Director - Foodservice,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5795339338?se=GPylwQR98RG1-IwfRWwy_Q&utm_medium=api&utm_source=0635bd81&v=D87E57AE15EB0995AB9F1A164E325428EEC5C274
2026-07-11T08:44:53.612825+00:00,Aggregator,Sales & Marketing Graduate Scheme 2026,"Uxbridge, London",https://www.adzuna.co.uk/jobs/details/5796343962?utm_medium=api&utm_source=0635bd81
2026-07-11T08:44:53.612825+00:00,Aggregator,Head Of Brand,"Rusholme, Manchester",https://www.adzuna.co.uk/jobs/land/ad/5792537299?se=0onBwgR98RG1-IwfRWwy_Q&utm_medium=api&utm_source=0635bd81&v=874B9DBC9D41B37F14963E4797243567B6CBDE06
2026-07-11T08:44:53.612825+00:00,Aggregator,Marketing Manager – Qatar,UK,https://www.adzuna.co.uk/jobs/land/ad/5774602397?se=0onBwgR98RG1-IwfRWwy_Q&utm_medium=api&utm_source=0635bd81&v=229A2C273A11F89FCA74231F71581F0C8E829F81
2026-07-11T08:44:53.612825+00:00,Aggregator,"Creative Director, Brand & Digital","London, UK",https://www.adzuna.co.uk/jobs/details/5757222372?utm_medium=api&utm_source=0635bd81
2026-07-11T08:44:53.612825+00:00,Aggregator,Trade Marketing Manager,"West Sussex, South East England",https://www.adzuna.co.uk/jobs/details/5754571766?utm_medium=api&utm_source=0635bd81
2026-07-11T08:44:53.612825+00:00,Aggregator,"Marketing Executive[London, UK]","London, UK",https://www.adzuna.co.uk/jobs/details/5796358483?utm_medium=api&utm_source=0635bd81
2026-07-11T08:44:53.612825+00:00,Aggregator,Freelance Social Media Manager & Strategist - Creator Marketing & Social-First Campaigns,"London, UK",https://www.adzuna.co.uk/jobs/details/5796298530?utm_medium=api&utm_source=0635bd81
2026-07-11T08:44:53.612825+00:00,Aggregator,Regional Marketing Executive,"London, UK",https://www.adzuna.co.uk/jobs/details/5796255080?utm_medium=api&utm_source=0635bd81
2026-07-11T08:44:53.612825+00:00,Aggregator,Marketing Executive,"St Paul's, Central London",https://www.adzuna.co.uk/jobs/details/5796025672?utm_medium=api&utm_source=0635bd81
2026-07-11T08:44:53.612825+00:00,Aggregator,Marketing Executive,"Manchester, Greater Manchester",https://www.adzuna.co.uk/jobs/details/5795955238?utm_medium=api&utm_source=0635bd81
2026-07-11T08:44:53.612825+00:00,Aggregator,Marketing Executive,"London, UK",https://www.adzuna.co.uk/jobs/details/5795912489?utm_medium=api&utm_source=0635bd81
2026-07-11T08:44:53.612825+00:00,Aggregator,Digital Marketing Executive,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5795894422?se=hJBEwwR98RGp8dExPpE-9Q&utm_medium=api&utm_source=0635bd81&v=65A98036094C9C9FC0C341750E170F02F2D1CE60
2026-07-11T08:44:53.612825+00:00,Aggregator,Regional Marketing Executive,"Mayfair, West London",https://www.adzuna.co.uk/jobs/land/ad/5795880473?se=hJBEwwR98RGp8dExPpE-9Q&utm_medium=api&utm_source=0635bd81&v=083429F7A578AFA565866B61516ADF9ECB850695
2026-07-11T08:44:53.612825+00:00,Aggregator,Marketing Executive,"Leeds, West Yorkshire",https://www.adzuna.co.uk/jobs/details/5795748833?utm_medium=api&utm_source=0635bd81
2026-07-11T08:44:53.612825+00:00,Aggregator,Business Development & Marketing Executive - Law Firm,"Farringdon, Central London",https://www.adzuna.co.uk/jobs/land/ad/5795613342?se=hJBEwwR98RGp8dExPpE-9Q&utm_medium=api&utm_source=0635bd81&v=4C621BD32B6EE479F949898898BBD85DD9C0BE41
2026-07-11T08:44:53.612825+00:00,Aggregator,Trainee Digital Marketing Manager | No experience needed (Ref: 6901),"London, UK",https://www.adzuna.co.uk/jobs/details/5795597158?utm_medium=api&utm_source=0635bd81
2026-07-11T08:44:53.612825+00:00,Aggregator,Performance Marketing Executive - London,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5795384235?se=hJBEwwR98RGp8dExPpE-9Q&utm_medium=api&utm_source=0635bd81&v=6D1A99E3018FD166198C591788E0B89C703D2D45
2026-07-11T08:44:53.612825+00:00,Aggregator,Marketing Manager,"London, UK",https://www.adzuna.co.uk/jobs/details/5795126737?utm_medium=api&utm_source=0635bd81
2026-07-11T08:44:53.612825+00:00,Aggregator,Marketing Executive,"London, UK",https://www.adzuna.co.uk/jobs/details/5795126605?utm_medium=api&utm_source=0635bd81
2026-07-11T08:44:53.612825+00:00,Aggregator,Sales and Marketing Executive,"London, UK",https://www.adzuna.co.uk/jobs/details/5795126566?utm_medium=api&utm_source=0635bd81
2026-07-11T08:44:53.612825+00:00,Aggregator,Marketing and Communications Coordinator - London,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5783349153?se=Zv8BxAR98RG3N46KvtZsAg&utm_medium=api&utm_source=0635bd81&v=BEE0C73CF9D7007E57232B78D6C3711DA655E4F7
2026-07-11T08:44:53.612825+00:00,Aggregator,Exhibition Marketing Manager,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5772683227?se=Zv8BxAR98RG3N46KvtZsAg&utm_medium=api&utm_source=0635bd81&v=D1F28ECE156D78CC7A3AF8F061BA1B5A74506EE1
2026-07-11T08:44:53.612825+00:00,Aggregator,Partnerships Executive - Disney Destinations International (Fixed-term contract),UK,https://www.adzuna.co.uk/jobs/land/ad/5766801141?se=Zv8BxAR98RG3N46KvtZsAg&utm_medium=api&utm_source=0635bd81&v=4D9E1A5EB59A6546556FDFD34757F4BD210F7EBA
2026-07-11T08:44:53.612825+00:00,Aggregator,CRM Marketing Intern,"London, UK",https://www.adzuna.co.uk/jobs/details/5795126582?utm_medium=api&utm_source=0635bd81
2026-07-11T08:44:53.612825+00:00,Aggregator,Ecommerce Executive,"Rusholme, Manchester",https://www.adzuna.co.uk/jobs/land/ad/5784144551?se=hFwmxQR98RGNqvBiBxieKA&utm_medium=api&utm_source=0635bd81&v=7BD826AA1C074525973DAD340B3768686E66E749
2026-07-11T08:44:53.612825+00:00,Aggregator,Affiliate and Partnerships Specialist - Influencers,"Temple, Central London",https://www.adzuna.co.uk/jobs/details/5389261027?utm_medium=api&utm_source=0635bd81
2026-07-11T08:44:53.612825+00:00,Aggregator,Menswear Buyer - Britsh Brand,"South East London, London",https://www.adzuna.co.uk/jobs/land/ad/5796327065?se=vhcDxgR98RG3N46KvtZsAg&utm_medium=api&utm_source=0635bd81&v=DC8FE3D72751CA7D6B434F422493CBEDBE2EC9CC
2026-07-11T08:44:53.612825+00:00,Aggregator,Menswear Buyer - Britsh Brand,"London, UK",https://www.adzuna.co.uk/jobs/details/5796297997?utm_medium=api&utm_source=0635bd81
2026-07-11T08:44:53.612825+00:00,Aggregator,Performance Marketing Executive - London,"London, UK",https://www.adzuna.co.uk/jobs/land/ad/5795384235?se=vhcDxgR98RG3N46KvtZsAg&utm_medium=api&utm_source=0635bd81&v=6D1A99E3018FD166198C591788E0B89C703D2D45
2026-07-11T08:44:53.612825+00:00,Aggregator,Graphic Designer Brand & Digital,"London, UK",https://www.adzuna.co.uk/jobs/details/5795126771?utm_medium=api&utm_source=0635bd81
2026-07-11T16:53:31.580318+00:00,Aggregator,Integrated Marketing Lead,"Stratford, East London",https://www.adzuna.co.uk/jobs/land/ad/5796948213?se=DpxbBEl98RGowsQLJXNc_Q&utm_medium=api&utm_source=0635bd81&v=74F6499CBBCCC8F561CF0EA9E14232B586C9422F
2026-07-11T16:53:31.580318+00:00,Aggregator,"Sr Manager, Brand Integrity - Squishmallows","North London, London",https://www.adzuna.co.uk/jobs/details/5796942235?utm_medium=api&utm_source=0635bd81
2026-07-11T16:53:31.580318+00:00,Aggregator,Marketing Content Specialist,UK,https://www.adzuna.co.uk/jobs/land/ad/5796539780?se=DpxbBEl98RGowsQLJXNc_Q&utm_medium=api&utm_source=0635bd81&v=32EBD1F434447CFF1FBE014FD490FE2CE91B7C36
